Hora_Anual,DNI_W_m2,H2_kg
8531,946.02,0.4286
8532,1038.27,0.4286
8533,1038.27,0.4286
8534,946.02,0.4286
8535,769.71,0.4286
8536,525.01,0.4286
8537,233.65,0.4286
8538,0.0,0.0
8539,0.0,0.0
8540,0.0,0.0
8541,0.0,0.0
8542,0.0,0.0
8543,0.0,0.0
8544,0.0,0.0
8545,0.0,0.0
8546,0.0,0.0
8547,0.0,0.0
8548,0.0,0.0
8549,0.0,0.0
8550,0.0,0.0
8551,0.0,0.0
8552,233.71,0.4286
8553,525.05,0.4286
8554,769.73,0.4286
8555,946.03,0.4286
8556,1038.27,0.4286
8557,1038.27,0.4286
8558,946.03,0.4286
8559,769.73,0.4286
8560,525.05,0.4286
8561,233.71,0.4286
8562,0.0,0.0
8563,0.0,0.0
8564,0.0,0.0
8565,0.0,0.0
8566,0.0,0.0
8567,0.0,0.0
8568,0.0,0.0
8569,0.0,0.0
8570,0.0,0.0
8571,0.0,0.0
8572,0.0,0.0
8573,0.0,0.0
8574,0.0,0.0
8575,0.0,0.0
8576,222.14,0.4286
8577,498.87,0.4286
8578,731.29,0.4286
8579,898.74,0.4286
8580,986.36,0.4286
8581,986.36,0.4286
8582,898.74,0.4286
8583,731.29,0.4286
8584,498.87,0.4286
8585,222.14,0.4286
8586,0.0,0.0
8587,0.0,0.0
8588,0.0,0.0
8589,0.0,0.0
8590,0.0,0.0
8591,0.0,0.0
8592,0.0,0.0
8593,0.0,0.0
8594,0.0,0.0
8595,0.0,0.0
8596,0.0,0.0
8597,0.0,0.0
8598,0.0,0.0
8599,0.0,0.0
8600,234.0,0.4286
8601,525.25,0.4286
8602,769.84,0.4286
8603,946.07,0.4286
8604,1038.28,0.4286
8605,1038.28,0.4286
8606,946.07,0.4286
8607,769.84,0.4286
8608,525.25,0.4286
8609,234.0,0.4286
8610,0.0,0.0
8611,0.0,0.0
8612,0.0,0.0
8613,0.0,0.0
8614,0.0,0.0
8615,0.0,0.0
8616,0.0,0.0
8617,0.0,0.0
8618,0.0,0.0
8619,0.0,0.0
8620,0.0,0.0
8621,0.0,0.0
8622,0.0,0.0
8623,0.0,0.0
8624,234.24,0.4286
8625,525.41,0.4286
8626,769.93,0.4286
8627,946.1,0.4286
8628,1038.28,0.4286
8629,1038.28,0.4286
8630,946.1,0.4286
8631,769.93,0.4286
8632,525.41,0.4286
8633,234.24,0.4286
8634,0.0,0.0
8635,0.0,0.0
8636,0.0,0.0
8637,0.0,0.0
8638,0.0,0.0
8639,0.0,0.0
8640,0.0,0.0
8641,0.0,0.0
8642,0.0,0.0
8643,0.0,0.0
8644,0.0,0.0
8645,0.0,0.0
8646,0.0,0.0
8647,0.0,0.0
8648,234.53,0.4286
8649,525.61,0.4286
8650,770.05,0.4286
8651,946.15,0.4286
8652,1038.29,0.4286
8653,1038.29,0.4286
8654,946.15,0.4286
8655,770.05,0.4286
8656,525.61,0.4286
8657,234.53,0.4286
8658,0.0,0.0
8659,0.0,0.0
8660,0.0,0.0
8661,0.0,0.0
8662,0.0,0.0
8663,0.0,0.0
8664,0.0,0.0
8665,0.0,0.0
8666,0.0,0.0
8667,0.0,0.0
8668,0.0,0.0
8669,0.0,0.0
8670,0.0,0.0
8671,0.0,0.0
8672,234.88,0.4286
8673,525.85,0.4286
8674,770.18,0.4286
8675,946.2,0.4286
8676,1038.29,0.4286
8677,1038.29,0.4286
8678,946.2,0.4286
8679,770.18,0.4286
8680,525.85,0.4286
8681,234.88,0.4286
8682,0.0,0.0
8683,0.0,0.0
8684,0.0,0.0
8685,0.0,0.0
8686,0.0,0.0
8687,0.0,0.0
8688,0.0,0.0
8689,0.0,0.0
8690,0.0,0.0
8691,0.0,0.0
8692,0.0,0.0
8693,0.0,0.0
8694,0.0,0.0
8695,0.0,0.0
8696,235.28,0.4286
8697,526.13,0.4286
8698,770.34,0.4286
8699,946.26,0.4286
8700,1038.3,0.4286
8701,1038.3,0.4286
8702,946.26,0.4286
8703,770.34,0.4286
8704,526.13,0.4286
8705,235.28,0.4286
8706,0.0,0.0
8707,0.0,0.0
8708,0.0,0.0
8709,0.0,0.0
8710,0.0,0.0
8711,0.0,0.0
8712,0.0,0.0
8713,0.0,0.0
8714,0.0,0.0
8715,0.0,0.0
8716,0.0,0.0
8717,0.0,0.0
8718,0.0,0.0
8719,0.0,0.0
8720,235.75,0.4286
8721,526.45,0.4286
8722,770.52,0.4286
8723,946.33,0.4286
8724,1038.31,0.4286
8725,1038.31,0.4286
8726,946.33,0.4286
8727,770.52,0.4286
8728,526.45,0.4286
8729,235.75,0.4286
8730,0.0,0.0
8731,0.0,0.0
8732,0.0,0.0
8733,0.0,0.0
8734,0.0,0.0
8735,0.0,0.0
8736,0.0,0.0
8737,0.0,0.0
8738,0.0,0.0
8739,0.0,0.0
8740,0.0,0.0
8741,0.0,0.0
8742,0.0,0.0
8743,0.0,0.0
8744,224.45,0.4286
8745,500.47,0.4286
8746,732.18,0.4286
8747,899.09,0.4286
8748,986.4,0.4286
8749,986.4,0.4286
8750,899.09,0.4286
8751,732.18,0.4286
8752,500.47,0.4286
8753,224.45,0.4286
8754,0.0,0.0
8755,0.0,0.0
8756,0.0,0.0
8757,0.0,0.0
8758,0.0,0.0
8759,0.0,0.0
8760,0.0,0.0
